##########
# Recording 28623 start
# Format: >Millis Micros AccelX AccelY AccelZ RotX RotY RotZ<
# All multiplied x100000
##########
29992 29993816 878 -537 98120 -14689 -55013 -770692
29997 29997552 903 -24 97778 -14410 -54922 -770744
30001 30001288 1635 195 97460 -13918 -55858 -770791
30004 30005036 1220 -659 97485 -14407 -56277 -770689
30008 30008788 756 -415 97167 -14608 -56021 -770723
30012 30012528 683 -122 96508 -14473 -55721 -770793
30015 30016268 73 537 97460 -13444 -54806 -770813
30020 30020740 976 -463 96874 -13836 -54732 -770906
30023 30024472 1293 -512 98217 -14187 -55231 -770829
30027 30028220 659 48 97509 -13786 -54932 -770798
30031 30031948 732 -48 97973 -13634 -54761 -770836
30034 30035680 976 -317 98022 -13679 -54769 -770816
30039 30039416 708 0 97485 -13329 -54510 -770813
30042 30042984 1196 0 98217 -13145 -54845 -770882
30046 30046584 756 -219 97314 -13185 -54621 -770814
30050 30050320 1000 -390 98315 -13344 -54659 -770774
30053 30054080 1000 170 97045 -12904 -54813 -770703
30058 30058572 1049 -537 97973 -13172 -54794 -770681
30061 30062324 1391 -317 96752 -13337 -55304 -770725
30065 30066060 1416 -48 96508 -13186 -55892 -770731
30069 30069804 1098 -366 96923 -13345 -56050 -770710
30072 30073552 1416 -634 97290 -13789 -56686 -770626
30076 30077296 1562 -292 97558 -13893 -57360 -770563
30081 30081044 1098 -292 97387 -14022 -57514 -770556
30084 30084792 1416 -659 97851 -14530 -58177 -770521
30088 30088540 683 -512 97998 -14861 -57817 -770609
30091 30092260 1025 -317 98022 -14952 -57747 -770606
30096 30096756 1074 -317 98022 -15118 -57883 -770547
30100 30100500 659 -415 97753 -15225 -57457 -770507
30103 30104232 927 -317 97582 -15364 -57337 -770533
30107 30107968 878 -170 97167 -15249 -57240 -770489
30110 30111704 415 -195 97460 -15209 -56596 -770431
30114 30115440 1806 -512 98022 -15551 -57569 -770274
30118 30119188 634 -781 98193 -16187 -57234 -770307
30121 30122916 610 -219 97558 -16060 -56858 -770249
30126 30126652 1611 122 97192 -15588 -57728 -770195
30130 30130404 1049 -366 97656 -15777 -57836 -770188
30134 30134884 1147 -292 97460 -15790 -58073 -770167
30138 30138644 585 -585 97582 -16175 -57612 -770333
30141 30142368 1342 -732 97827 -16720 -58050 -770384
30145 30146116 1098 -415 97045 -16851 -58156 -770502
30149 30149864 732 -73 98291 -16612 -57797 -770599
30152 30153580 1513 -683 97778 -16990 -58486 -770650
30156 30157328 268 -585 97582 -17441 -57636 -770688
30160 30161052 1171 -146 98022 -17312 -57808 -770671
30163 30164808 781 -463 97851 -17560 -57513 -770635
30169 30169264 830 -341 97363 -17711 -57423 -770680
30172 30173004 805 -463 97705 -17888 -57141 -770633
30176 30176740 1391 -317 97387 -17890 -57640 -770685
30180 30180488 830 -219 97607 -17776 -57412 -770686
30183 30184232 1171 122 96728 -17263 -57555 -770755
30187 30187980 1269 268 97582 -16583 -57836 -770793
30191 30191716 1293 -390 97509 -16723 -58204 -770776
30194 30195468 1147 -73 97949 -16516 -58334 -770839
30198 30199224 1074 -244 96411 -16520 -58444 -770767
30202 30202976 854 -170 96264 -16347 -58247 -770686
30215 30215404 683 97 97851 -15572 -57803 -770752
30218 30219116 1098 -390 97875 -15711 -58022 -770668
30222 30222876 854 -732 97094 -16229 -57838 -770711
30226 30226608 537 -195 97436 -16138 -57313 -770712
30229 30230340 1342 292 97192 -15379 -57869 -770732
30233 30234076 1147 -146 97607 -15261 -58094 -770761
30237 30237828 390 -366 97290 -15391 -57391 -770767
30240 30241552 1025 -341 97973 -15523 -57430 -770738
30244 30245304 1708 -146 97143 -15313 -58270 -770726
30248 30249060 1440 -732 96948 -15907 -58914 -770655
30257 30257836 708 170 98095 -15441 -58468 -770535
30261 30261568 976 -244 98071 -15457 -58475 -770619
30264 30265304 512 -244 97607 -15398 -57844 -770648
30268 30269024 1000 -170 97167 -15195 -57759 -770680
30272 30272776 1098 -488 98217 -15563 -57903 -770659
30275 30276520 1220 -48 98071 -15278 -58105 -770453
30279 30280272 1586 -146 96997 -15079 -58859 -770400
30283 30284028 634 -463 97631 -15442 -58440 -770269
30286 30287748 1074 -512 97729 -15709 -58470 -770283
30290 30291496 1269 -366 98339 -15853 -58703 -770284
30297 30297708 1464 -48 98144 -15609 -59149 -770259
30301 30301452 683 -512 97680 -15911 -58799 -770247
30304 30305180 708 634 97949 -14730 -58510 -770279
30308 30308908 1293 -219 97924 -14715 -58914 -770342
30312 30312660 1000 48 97802 -14381 -58943 -770362
30315 30316408 537 -366 98193 -14669 -58355 -770193
30319 30320120 1098 0 97802 -14321 -58430 -770245
30322 30323708 1098 -488 97680 -14719 -58514 -770370
30326 30327456 732 -122 97582 -14603 -58227 -770427
30330 30331204 1293 -24 98461 -14321 -58586 -770515
30334 30335692 952 -585 98120 -14672 -58570 -770449
30339 30339436 830 195 96972 -14188 -58370 -770487
30342 30343164 756 -390 97656 -14362 -58054 -770488
30346 30346900 830 -341 98022 -14365 -57755 -770508
30350 30350632 1489 -24 97192 -14209 -58427 -770505
30353 30354360 781 -537 98022 -14546 -58249 -770470
30357 30358096 732 -683 98071 -15065 -57987 -770411
30361 30361828 756 -488 97387 -15360 -57772 -770339
30364 30365552 976 -170 97582 -15121 -57768 -770378
30368 30369300 1635 170 98046 -14618 -58542 -770310
30372 30373796 927 -366 96923 -14757 -58533 -770233
30376 30377528 1074 -317 96337 -14696 -58677 -770189
30381 30381284 1171 -927 97607 -15504 -58847 -770191
30384 30385036 659 -708 97143 -16004 -58453 -770205
30388 30388772 732 -195 96704 -15873 -58205 -770103
30392 30392504 708 -952 96313 -16719 -57811 -770178
30395 30396240 1367 -219 97338 -16606 -58126 -770131
30399 30399984 1196 -317 98120 -16658 -58428 -770214
30403 30403740 1074 -97 97216 -16416 -58552 -770243
30407 30408244 732 -512 97338 -16698 -58280 -770345
30411 30411968 1318 -146 97827 -16517 -58676 -770332
30414 30415728 781 -268 96874 -16503 -58396 -770499
30418 30419480 1025 -659 97705 -16986 -58412 -770583
30423 30423232 805 -585 97534 -17387 -58181 -770557
30426 30426968 1025 -170 97167 -17198 -58202 -770516
30430 30430720 830 -439 97290 -17358 -58051 -770504
30434 30434460 927 -903 97216 -18025 -57988 -770491
30437 30438200 927 -146 97729 -17871 -57993 -770438
30441 30441936 1245 -415 97656 -17942 -58235 -770412
30445 30446424 1147 24 97387 -17488 -58420 -770451
30449 30450160 1147 -195 97949 -17393 -58567 -770434
30453 30453920 1098 -830 97973 -18055 -58622 -770385
30456 30457676 708 -366 97460 -18153 -58162 -770191
30460 30461392 732 -48 97338 -17883 -57811 -770298
30465 30465112 927 48 97436 -17431 -57750 -770304
30468 30468856 1367 -48 97021 -17169 -58107 -770336
30472 30472600 1147 0 97094 -16803 -58357 -770278
30475 30476188 1025 -830 97338 -17395 -58408 -770378
30479 30479944 805 -390 97875 -17545 -58165 -770331
30483 30484424 1245 317 97631 -16875 -58576 -770369
30487 30488160 561 -463 97436 -16950 -58124 -770456
30491 30491884 976 415 97973 -16134 -58063 -770435
30494 30495616 1196 0 97778 -15858 -58339 -770534
30498 30499216 1220 -195 97460 -15694 -58531 -770444
30502 30502964 683 -73 98852 -15495 -58112 -770510
30505 30506688 927 -463 97290 -15678 -58004 -770520
30510 30510424 1391 -537 97680 -16012 -58445 -770503
